AGE_GROUP_ID;FREQUENCY;DATE;REGION_NAME;AGE_GROUP_NAME;REGION_ID;VALUE;INDICATOR_ID;INDICATOR_NAME;REGION_REGIONID;SEX_ID;SEX_NAME
KN.AG1;Annual;2034;Tamil Nadu;All Age;IN-TN;78073.0;KN.A1;Projected Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2016;Tamil Nadu;All Age;IN-TN;37756.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2020;Tamil Nadu;All Age;IN-TN;39811.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2033;Tamil Nadu;All Age;IN-TN;45461.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2034;Tamil Nadu;All Age;IN-TN;45824.0;KN.A2;Projected Urban Population;IN-TN;KN.TTL;Both Sex
KN.AG1;Annual;2013;Telangana;All Age;IN-TE;35587.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2015;Telangana;All Age;IN-TE;36170.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2023;Telangana;All Age;IN-TE;38090.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2032;Telangana;All Age;IN-TE;39259.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2033;Telangana;All Age;IN-TE;39311.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2035;Telangana;All Age;IN-TE;39415.0;KN.A1;Projected Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2016;Telangana;All Age;IN-TE;15612.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2019;Telangana;All Age;IN-TE;16748.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2026;Telangana;All Age;IN-TE;19349.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2031;Telangana;All Age;IN-TE;21090.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2033;Telangana;All Age;IN-TE;21742.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2034;Telangana;All Age;IN-TE;22071.0;KN.A2;Projected Urban Population;IN-TE;KN.TTL;Both Sex
KN.AG1;Annual;2011;Tripura;All Age;IN-TR;3674.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2012;Tripura;All Age;IN-TR;3714.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2025;Tripura;All Age;IN-TR;4222.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2027;Tripura;All Age;IN-TR;4294.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2031;Tripura;All Age;IN-TR;4430.0;KN.A1;Projected Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2017;Tripura;All Age;IN-TR;1275.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2019;Tripura;All Age;IN-TR;1388.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2024;Tripura;All Age;IN-TR;1687.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2027;Tripura;All Age;IN-TR;1876.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2030;Tripura;All Age;IN-TR;2070.0;KN.A2;Projected Urban Population;IN-TR;KN.TTL;Both Sex
KN.AG1;Annual;2016;Uttar Pradesh;All Age;IN-UP;216087.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2018;Uttar Pradesh;All Age;IN-UP;222015.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2023;Uttar Pradesh;All Age;IN-UP;235687.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2024;Uttar Pradesh;All Age;IN-UP;238078.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2027;Uttar Pradesh;All Age;IN-UP;244680.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2035;Uttar Pradesh;All Age;IN-UP;257585.0;KN.A1;Projected Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2019;Uttar Pradesh;All Age;IN-UP;52759.0;KN.A2;Projected Urban Population;IN-UP;KN.TTL;Both Sex
KN.AG1;Annual;2011;Uttarakhand;All Age;IN-UT;10086.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2018;Uttarakhand;All Age;IN-UT;11013.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2023;Uttarakhand;All Age;IN-UT;11637.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2025;Uttarakhand;All Age;IN-UT;11874.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2033;Uttarakhand;All Age;IN-UT;12704.0;KN.A1;Projected Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2016;Uttarakhand;All Age;IN-UT;3506.0;KN.A2;Projected Urban Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2026;Uttarakhand;All Age;IN-UT;4473.0;KN.A2;Projected Urban Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2035;Uttarakhand;All Age;IN-UT;5350.0;KN.A2;Projected Urban Population;IN-UT;KN.TTL;Both Sex
KN.AG1;Annual;2012;West Bengal;All Age;IN-WB;92037.0;KN.A1;Projected Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2021;West Bengal;All Age;IN-WB;98125.0;KN.A1;Projected Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2026;West Bengal;All Age;IN-WB;100522.0;KN.A1;Projected Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2027;West Bengal;All Age;IN-WB;100851.0;KN.A1;Projected Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2030;West Bengal;All Age;IN-WB;101838.0;KN.A1;Projected Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2012;West Bengal;All Age;IN-WB;29707.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2016;West Bengal;All Age;IN-WB;32232.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2022;West Bengal;All Age;IN-WB;35861.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2028;West Bengal;All Age;IN-WB;39359.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2032;West Bengal;All Age;IN-WB;41577.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2033;West Bengal;All Age;IN-WB;42090.0;KN.A2;Projected Urban Population;IN-WB;KN.TTL;Both Sex
KN.AG1;Annual;2013;Andaman & Nicobar Islands;All Age;IN-AN;385.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2017;Andaman & Nicobar Islands;All Age;IN-AN;394.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2024;Andaman & Nicobar Islands;All Age;IN-AN;404.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2027;Andaman & Nicobar Islands;All Age;IN-AN;407.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2034;Andaman & Nicobar Islands;All Age;IN-AN;412.0;KN.A1;Projected Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2014;Andaman & Nicobar Islands;All Age;IN-AN;152.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2027;Andaman & Nicobar Islands;All Age;IN-AN;189.0;KN.A2;Projected Urban Population;IN-AN;KN.TTL;Both Sex
KN.AG1;Annual;2020;Chandigarh;All Age;IN-CH;1193.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2024;Chandigarh;All Age;IN-CH;1243.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2027;Chandigarh;All Age;IN-CH;1277.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2028;Chandigarh;All Age;IN-CH;1287.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2031;Chandigarh;All Age;IN-CH;1318.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2036;Chandigarh;All Age;IN-CH;1360.0;KN.A1;Projected Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2012;Chandigarh;All Age;IN-CH;1046.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2018;Chandigarh;All Age;IN-CH;1156.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2026;Chandigarh;All Age;IN-CH;1267.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2030;Chandigarh;All Age;IN-CH;1308.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2032;Chandigarh;All Age;IN-CH;1326.0;KN.A2;Projected Urban Population;IN-CH;KN.TTL;Both Sex
KN.AG1;Annual;2011;Daman & Diu;All Age;IN-DD;243.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2012;Daman & Diu;All Age;IN-DD;260.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2015;Daman & Diu;All Age;IN-DD;312.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2022;Daman & Diu;All Age;IN-DD;516.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2026;Daman & Diu;All Age;IN-DD;705.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2029;Daman & Diu;All Age;IN-DD;964.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2035;Daman & Diu;All Age;IN-DD;1802.0;KN.A1;Projected Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2018;Daman & Diu;All Age;IN-DD;348.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2019;Daman & Diu;All Age;IN-DD;379.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2020;Daman & Diu;All Age;IN-DD;410.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2021;Daman & Diu;All Age;IN-DD;441.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2023;Daman & Diu;All Age;IN-DD;538.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2029;Daman & Diu;All Age;IN-DD;947.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2032;Daman & Diu;All Age;IN-DD;1289.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2034;Daman & Diu;All Age;IN-DD;1622.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2035;Daman & Diu;All Age;IN-DD;1789.0;KN.A2;Projected Urban Population;IN-DD;KN.TTL;Both Sex
KN.AG1;Annual;2011;Dadra & Nagar Haveli;All Age;IN-DN;344.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2019;Dadra & Nagar Haveli;All Age;IN-DN;546.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2028;Dadra & Nagar Haveli;All Age;IN-DN;973.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2035;Dadra & Nagar Haveli;All Age;IN-DN;1598.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2036;Dadra & Nagar Haveli;All Age;IN-DN;1703.0;KN.A1;Projected Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2012;Dadra & Nagar Haveli;All Age;IN-DN;180.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2019;Dadra & Nagar Haveli;All Age;IN-DN;349.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2021;Dadra & Nagar Haveli;All Age;IN-DN;408.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2029;Dadra & Nagar Haveli;All Age;IN-DN;793.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2034;Dadra & Nagar Haveli;All Age;IN-DN;1189.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2035;Dadra & Nagar Haveli;All Age;IN-DN;1281.0;KN.A2;Projected Urban Population;IN-DN;KN.TTL;Both Sex
KN.AG1;Annual;2011;Jammu & Kashmir;All Age;IN-JK;12267.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2019;Jammu & Kashmir;All Age;IN-JK;13203.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2025;Jammu & Kashmir;All Age;IN-JK;13798.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2035;Jammu & Kashmir;All Age;IN-JK;14670.0;KN.A1;Projected Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2011;Jammu & Kashmir;All Age;IN-JK;3371.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2012;Jammu & Kashmir;All Age;IN-JK;3437.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2017;Jammu & Kashmir;All Age;IN-JK;3770.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2022;Jammu & Kashmir;All Age;IN-JK;4090.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2023;Jammu & Kashmir;All Age;IN-JK;4154.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2036;Jammu & Kashmir;All Age;IN-JK;5005.0;KN.A2;Projected Urban Population;IN-JK;KN.TTL;Both Sex
KN.AG1;Annual;2011;Ladakh;All Age;IN-LA;274.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2013;Ladakh;All Age;IN-LA;279.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2014;Ladakh;All Age;IN-LA;282.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2016;Ladakh;All Age;IN-LA;287.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2020;Ladakh;All Age;IN-LA;295.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2021;Ladakh;All Age;IN-LA;297.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2023;Ladakh;All Age;IN-LA;300.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2025;Ladakh;All Age;IN-LA;304.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2026;Ladakh;All Age;IN-LA;305.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2030;Ladakh;All Age;IN-LA;310.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2031;Ladakh;All Age;IN-LA;312.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2034;Ladakh;All Age;IN-LA;314.0;KN.A1;Projected Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2013;Ladakh;All Age;IN-LA;67.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2015;Ladakh;All Age;IN-LA;72.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2018;Ladakh;All Age;IN-LA;80.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2023;Ladakh;All Age;IN-LA;93.0;KN.A2;Projected Urban Population;IN-LA;KN.TTL;Both Sex
KN.AG1;Annual;2019;Lakshadweep;All Age;IN-LD;68.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2020;Lakshadweep;All Age;IN-LD;68.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2021;Lakshadweep;All Age;IN-LD;68.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2022;Lakshadweep;All Age;IN-LD;68.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2025;Lakshadweep;All Age;IN-LD;69.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2030;Lakshadweep;All Age;IN-LD;70.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2032;Lakshadweep;All Age;IN-LD;71.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2034;Lakshadweep;All Age;IN-LD;71.0;KN.A1;Projected Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2013;Lakshadweep;All Age;IN-LD;54.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2017;Lakshadweep;All Age;IN-LD;61.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2018;Lakshadweep;All Age;IN-LD;63.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2032;Lakshadweep;All Age;IN-LD;71.0;KN.A2;Projected Urban Population;IN-LD;KN.TTL;Both Sex
KN.AG1;Annual;2017;NCT of Delhi;All Age;IN-DL;19056.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2031;NCT of Delhi;All Age;IN-DL;24552.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2032;NCT of Delhi;All Age;IN-DL;24960.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2033;NCT of Delhi;All Age;IN-DL;25368.0;KN.A1;Projected Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2014;NCT of Delhi;All Age;IN-DL;17601.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2017;NCT of Delhi;All Age;IN-DL;18824.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2022;NCT of Delhi;All Age;IN-DL;20853.0;KN.A2;Projected Urban Population;IN-DL;KN.TTL;Both Sex
KN.AG1;Annual;2013;Puducherry;All Age;IN-PY;1310.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2017;Puducherry;All Age;IN-PY;1436.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2024;Puducherry;All Age;IN-PY;1683.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2025;Puducherry;All Age;IN-PY;1720.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2029;Puducherry;All Age;IN-PY;1879.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2035;Puducherry;All Age;IN-PY;2139.0;KN.A1;Projected Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2031;Puducherry;All Age;IN-PY;1397.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2034;Puducherry;All Age;IN-PY;1500.0;KN.A2;Projected Urban Population;IN-PY;KN.TTL;Both Sex
KN.AG1;Annual;2011;India;All Age;IN;1210855.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2021;India;All Age;IN;1361343.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2029;India;All Age;IN;1454685.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2034;India;All Age;IN;1501181.0;KN.A1;Projected Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2015;India;All Age;IN;414206.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2021;India;All Age;IN;469927.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2027;India;All Age;IN;523777.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2028;India;All Age;IN;532434.0;KN.A2;Projected Urban Population;IN;KN.TTL;Both Sex
KN.AG1;Annual;2016;Andhra Pradesh;All Age;IN-AP;51371.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2023;Andhra Pradesh;All Age;IN-AP;53156.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2028;Andhra Pradesh;All Age;IN-AP;53895.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2029;Andhra Pradesh;All Age;IN-AP;53989.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2031;Andhra Pradesh;All Age;IN-AP;54175.0;KN.A1;Projected Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2022;Andhra Pradesh;All Age;IN-AP;19000.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2023;Andhra Pradesh;All Age;IN-AP;19387.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2026;Andhra Pradesh;All Age;IN-AP;20573.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2027;Andhra Pradesh;All Age;IN-AP;20943.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2032;Andhra Pradesh;All Age;IN-AP;22815.0;KN.A2;Projected Urban Population;IN-AP;KN.TTL;Both Sex
KN.AG1;Annual;2019;Arunachal Pradesh;All Age;IN-AR;1504.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2034;Arunachal Pradesh;All Age;IN-AR;1699.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2035;Arunachal Pradesh;All Age;IN-AR;1709.0;KN.A1;Projected Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2012;Arunachal Pradesh;All Age;IN-AR;324.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2015;Arunachal Pradesh;All Age;IN-AR;344.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2017;Arunachal Pradesh;All Age;IN-AR;358.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2025;Arunachal Pradesh;All Age;IN-AR;415.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2029;Arunachal Pradesh;All Age;IN-AR;443.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2036;Arunachal Pradesh;All Age;IN-AR;491.0;KN.A2;Projected Urban Population;IN-AR;KN.TTL;Both Sex
KN.AG1;Annual;2024;Assam;All Age;IN-AS;36047.0;KN.A1;Projected Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2028;Assam;All Age;IN-AS;37308.0;KN.A1;Projected Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2012;Assam;All Age;IN-AS;4493.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2013;Assam;All Age;IN-AS;4588.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2017;Assam;All Age;IN-AS;4975.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2018;Assam;All Age;IN-AS;5072.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2019;Assam;All Age;IN-AS;5169.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2024;Assam;All Age;IN-AS;5653.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2031;Assam;All Age;IN-AS;6318.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2035;Assam;All Age;IN-AS;6672.0;KN.A2;Projected Urban Population;IN-AS;KN.TTL;Both Sex
KN.AG1;Annual;2012;Bihar;All Age;IN-BR;106115.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2014;Bihar;All Age;IN-BR;110145.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2023;Bihar;All Age;IN-BR;126756.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2025;Bihar;All Age;IN-BR;130429.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2029;Bihar;All Age;IN-BR;137531.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2033;Bihar;All Age;IN-BR;144055.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2035;Bihar;All Age;IN-BR;147069.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2036;Bihar;All Age;IN-BR;148576.0;KN.A1;Projected Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2011;Bihar;All Age;IN-BR;11758.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2014;Bihar;All Age;IN-BR;12720.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2019;Bihar;All Age;IN-BR;14293.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2023;Bihar;All Age;IN-BR;15565.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2031;Bihar;All Age;IN-BR;18199.0;KN.A2;Projected Urban Population;IN-BR;KN.TTL;Both Sex
KN.AG1;Annual;2012;Chhattisgarh;All Age;IN-CG;25950.0;KN.A1;Projected Population;IN-CG;KN.TTL;Both Sex
